crn,mc_bag_ind,mc_dvr_boots_ind,mc_dvr_edc_ind,mc_dvr_eyeprt_ind,mc_dvr_hlmtdot_ind,mc_dvr_hlmton_ind,mc_dvr_hlmt_type,mc_dvr_lngpnts_ind,mc_dvr_lngslv_ind,mc_engine_size,mc_passngr_ind,mc_pas_boots_ind,mc_pas_eyeprt_ind,mc_pas_hlmtdot_ind,mc_pas_hlmton_ind,mc_pas_hlmt_type,mc_pas_lngpnts_ind,mc_pas_lngslv_ind,mc_trail_ind,pc_hdlght_ind,pc_hlmt_ind,pc_passngr_ind,pc_rear_rfltr_ind,unit_num,year_county,county
2017076137,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2017093509,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2017-67,
2017096452,N,N,Y,Y,U,U,1,N,N,99999,N,,,,,,,,N,,,,,1,2017-67,
2017028898,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017052186,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017109972,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017060750,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017037438,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017093633,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017067879,U,U,N,U,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017070444,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017086075,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2017-67,
2017088948,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2017-67,
2017096244,N,N,Y,N,N,N,0,Y,N,96,N,,,,,,,,N,,,,,1,2017-67,
2017109756,,,,,,,,,,,,,,,,,,,,U,N,N,Y,2,2017-67,
2017135072,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017082273,N,N,Y,Y,Y,Y,1,Y,N,600,N,,,,,,,,N,,,,,1,2017-67,
2017090913,Y,Y,Y,Y,N,N,0,Y,Y,1800,N,,,,,,,,N,,,,,1,2017-67,
2017096475,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2017-67,
2017093594,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2017118138,N,N,N,Y,Y,Y,1,Y,Y,600,N,,,,,,,,N,,,,,1,2017-67,
2017093585,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017068064,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017052096,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017101814,Y,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2017101815,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017107679,N,N,U,Y,U,Y,1,Y,Y,954,N,,,,,,,,N,,,,,1,2017-67,
2018026739,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017052103,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017086784,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017091860,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017115959,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017033044,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017028906,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2017-67,
2017105929,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2017-67,
2017086706,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017097794,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2017-67,
2017117230,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017043553,Y,Y,Y,Y,Y,Y,3,Y,N,1737,N,,,,,,,,N,,,,,1,2017-67,
2017043833,N,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017041160,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017091762,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017047890,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2017-67,
2017021504,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017107965,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2017-67,
2017120727,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2017070497,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017076153,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017076265,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2017-67,
2017120516,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017107963,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017052383,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017052155,N,U,Y,N,U,U,9,Y,N,99999,Y,U,N,N,N,0,U,U,N,,,,,1,2017-67,
2017067677,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2017-67,
2017063186,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1,2017-67,
2017078761,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2017078869,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1,2017-67,
2017076154,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017076259,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2017066007,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2,2017-67,
2017067738,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2017-67,
2017058268,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2017-67,
2017060658,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2017-67,
2017070405,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2017076200,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2017-67,
2018072752,,,,,,,,,,,,,,,,,,,,U,N,N,Y,3,2018-67,
2018072752,,,,,,,,,,,,,,,,,,,,U,N,N,Y,2,2018-67,
2018058768,Y,Y,Y,Y,Y,Y,1,Y,Y,1200,N,,,,,,,,N,,,,,1,2018-67,
2018070756,N,N,N,Y,Y,Y,3,Y,Y,1918,N,,,,,,,,N,,,,,1,2018-67,
2018114770,N,U,U,Y,N,N,0,Y,U,150,N,,,,,,,,N,,,,,1,2018-67,
2018073986,N,N,Y,Y,U,Y,1,Y,Y,99999,N,,,,,,,,N,,,,,1,2018-67,
2018068649,Y,Y,N,Y,N,Y,2,Y,N,1100,N,,,,,,,,N,,,,,1,2018-67,
2018065682,N,Y,Y,N,Y,Y,3,Y,Y,200,N,,,,,,,,N,,,,,2,2018-67,
2018060725,N,N,N,Y,Y,Y,1,N,Y,900,N,,,,,,,,N,,,,,1,2018-67,
2018035359,Y,Y,N,Y,U,Y,1,Y,Y,500,N,,,,,,,,N,,,,,1,2018-67,
2018065739,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018123569,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018054142,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018077398,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018090973,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018091284,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018096258,N,N,N,U,U,U,9,Y,Y,740,N,,,,,,,,N,,,,,2,2018-67,
2018107875,,,,,,,,,,,,,,,,,,,,N,N,Y,Y,1,2018-67,
2019006385,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2018-67,
2018087579,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018095029,N,Y,U,N,U,Y,1,Y,Y,600,N,,,,,,,,N,,,,,1,2018-67,
2018107921,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018090936,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018105526,,,,,,,,,,,,,,,,,,,,N,N,N,N,1,2018-67,
2018123482,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018123533,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018098447,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018101492,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018077447,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018044356,N,U,Y,Y,U,N,1,Y,Y,1000,N,,,,,,,,N,,,,,1,2018-67,
2018057682,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018123546,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018080344,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018068332,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018026897,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018067095,Y,Y,Y,Y,U,Y,1,Y,Y,1750,Y,Y,Y,U,Y,1,Y,Y,N,,,,,1,2018-67,
2018026818,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018060297,N,Y,N,N,N,N,0,Y,Y,1584,N,,,,,,,,N,,,,,2,2018-67,
2018072489,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018098915,,,,,,,,,,,,,,,,,,,,U,Y,Y,U,1,2018-67,
2018127466,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085354,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018122117,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018107901,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018085225,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018095354,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018053982,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018057620,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018087073,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018088427,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018090982,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018032137,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018054012,U,U,Y,U,U,U,9,U,U,99999,Y,U,U,U,U,9,U,U,N,,,,,2,2018-67,
2018093075,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018115159,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018093085,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018098546,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018122133,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018092038,N,N,Y,Y,U,Y,1,Y,N,99999,N,,,,,,,,N,,,,,1,2018-67,
2018093126,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018053249,N,Y,Y,Y,Y,Y,1,Y,Y,99999,N,,,,,,,,N,,,,,2,2018-67,
2018129443,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018085356,U,U,Y,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018116277,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2,2018-67,
2018077455,U,U,N,U,U,Y,3,Y,Y,99999,N,,,,,,,,N,,,,,2,2018-67,
2018055430,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018076855,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018085244,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018077452,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085231,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018055371,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2019017097,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018037647,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2018-67,
2018059123,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018047626,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018067815,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018087138,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018067710,N,N,N,Y,Y,N,1,Y,N,610,N,,,,,,,,N,,,,,1,2018-67,
2018072442,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018071760,N,Y,N,Y,Y,Y,3,Y,Y,999,N,,,,,,,,N,,,,,1,2018-67,
2018030333,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018037237,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018065763,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018127396,N,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018106811,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018076832,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018082701,U,U,N,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018110831,N,U,U,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018110831,N,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018078309,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018078332,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018087556,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018077495,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018085331,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018063937,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018104174,,,,,,,,,,,,,,,,,,,,N,U,N,U,2,2018-67,
2018040672,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018093312,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2018-67,
2018066202,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018072410,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018058699,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018067455,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018063969,U,U,U,N,N,N,0,U,U,99999,Y,U,N,N,N,0,U,U,N,,,,,1,2018-67,
2018089697,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018058600,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018063952,N,U,N,U,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018131762,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018030074,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018066212,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018030783,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1,2018-67,
2018123556,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2018-67,
2018123439,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2,2018-67,
2018047593,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018130773,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018113842,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018121998,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2,2018-67,
2018077464,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018088459,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018105536,N,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018105536,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018071784,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2019018472,N,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018118347,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018064157,,,,,,,,,,,,,,,,,,,,N,U,Y,U,2,2018-67,
2018084791,N,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018067658,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018115176,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018095336,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018087097,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018133449,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018078322,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018058151,U,U,N,Y,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018085383,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018063931,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018084768,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,U,,,,,1,2018-67,
2018043904,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018057063,N,N,N,Y,N,N,0,Y,N,636,N,,,,,,,,N,,,,,1,2018-67,
2018081058,U,U,U,U,N,N,0,Y,U,600,N,,,,,,,,U,,,,,1,2018-67,
2018106832,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018130379,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018099239,U,U,U,U,U,U,9,U,U,0,Y,U,N,U,U,9,U,U,U,,,,,1,2018-67,
2018054088,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018055344,U,U,N,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018069914,Y,N,Y,N,N,N,0,N,N,99999,N,,,,,,,,N,,,,,1,2018-67,
2018117324,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018077489,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018115138,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018072467,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018109307,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018074039,N,Y,Y,N,U,U,9,Y,Y,600,N,,,,,,,,N,,,,,1,2018-67,
2018115139,N,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018115575,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018030981,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018058798,N,N,Y,Y,Y,Y,1,Y,N,600,N,,,,,,,,N,,,,,1,2018-67,
2018049038,N,N,Y,Y,Y,Y,1,Y,Y,500,N,,,,,,,,N,,,,,1,2018-67,
2018106856,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018131132,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085246,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018085318,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2019016454,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2019016454,,,,,,,,,,,,,,,,,,,,U,U,N,U,3,2018-67,
2018057576,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018085439,N,U,U,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018087602,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018076907,N,N,N,N,N,N,0,N,N,99999,N,,,,,,,,N,,,,,2,2018-67,
2018030658,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018030011,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018085173,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018058180,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018088462,N,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018081057,N,N,N,N,N,N,0,Y,U,100,Y,U,N,N,N,0,U,U,N,,,,,2,2018-67,
2018085449,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018032222,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018078308,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018078308,,,,,,,,,,,,,,,,,,,,U,N,N,U,3,2018-67,
2018097206,,,,,,,,,,,,,,,,,,,,N,Y,N,N,2,2018-67,
2018077380,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018067425,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018112259,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018122052,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018063866,U,U,N,U,U,U,1,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018067424,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018097184,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018104139,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018063945,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018112249,U,U,U,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018067969,Y,N,N,N,N,N,0,Y,N,200,N,,,,,,,,N,,,,,1,2018-67,
2018081079,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018131761,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018030173,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018063987,N,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018063987,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018066226,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018097172,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018078330,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018130829,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018088466,N,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018077488,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018102209,,,,,,,,,,,,,,,,,,,,N,U,Y,Y,2,2018-67,
2018077432,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018081071,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018090962,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018066157,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018087633,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018057556,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018085787,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018087076,N,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018043882,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018053050,N,N,Y,N,U,U,0,Y,Y,99999,N,,,,,,,,N,,,,,1,2018-67,
2018104108,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018045125,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018058141,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018064005,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018065740,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018067414,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018095875,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018025402,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018046276,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018066187,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018046239,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018058633,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018048932,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018136525,N,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018083115,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,U,,,,,1,2018-67,
2018109268,N,U,N,Y,Y,Y,1,Y,N,1000,N,,,,,,,,N,,,,,2,2018-67,
2018109268,N,U,N,U,N,N,0,U,U,1000,N,,,,,,,,N,,,,,1,2018-67,
2018095806,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018076914,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018054007,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085427,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018097137,N,Y,U,Y,Y,Y,1,Y,Y,636,N,,,,,,,,N,,,,,1,2018-67,
2018098456,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018076400,N,Y,Y,Y,Y,Y,1,Y,Y,1000,N,,,,,,,,N,,,,,1,2018-67,
2018085399,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018089343,N,U,N,N,Y,N,0,N,N,1500,N,,,,,,,,N,,,,,1,2018-67,
2018106843,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018097170,U,Y,U,Y,U,Y,1,Y,N,99999,N,,,,,,,,N,,,,,1,2018-67,
2018116351,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018057580,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018087066,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
